customer_id,customer_age,monthly_recharge,call_minutes,sms_count,support_calls,internet_speed_mbps,roaming_usage_gb,tenure_months,device_type,plan_type,network_type,region,payment_method,monthly_data_usage
979,36.0,739.0,118.0,299,5,100,3.440176578082768,16,iOS,Prepaid,5G,East,UPI,26.896201097908364
980,38.0,1427.0,571.0,301,8,100,9.67186987144708,43,Other,Postpaid,5G,,UPI,30.11238829254046
981,24.0,855.0,1931.0,356,12,40,4.384789373371115,111,,Prepaid,4G,West,Card,35.0306847867479
982,33.0,1916.0,,617,7,20,1.8503799613272442,114,,Postpaid,3G,East,Card,57.69126185764304
983,47.0,1374.0,1325.0,421,2,20,13.64841217528517,64,Android,Postpaid,4G,South,UPI,33.4043444520147
984,23.0,1735.0,1271.0,488,3,10,6.00447536189568,111,iOS,Postpaid,3G,South,UPI,34.698801640088725
985,58.0,651.0,992.0,393,0,40,14.670820923289506,4,iOS,Postpaid,3G,East,Card,32.82865511058629
986,,354.0,1571.0,569,8,200,9.996401222440113,36,iOS,Prepaid,3G,South,UPI,42.874188257348465
987,43.0,2060.0,382.0,119,13,10,3.1467712694923473,113,iOS,Postpaid,4G,,UPI,20.5072406642718
988,53.0,2167.0,337.0,382,4,200,1.9325799079488148,114,Android,Postpaid,5G,,Cash,89.565382211415
989,47.0,1750.0,69.0,32,13,40,12.843070703176409,35,iOS,Prepaid,4G,South,Cash,52.016047181424064
990,24.0,676.0,939.0,478,14,10,4.365954673174999,63,Other,Prepaid,3G,West,Cash,24.332005250785027
991,54.0,1986.0,1190.0,10,9,200,0.8491189729680537,113,Android,Postpaid,4G,East,Cash,62.89670251235673
992,65.0,695.0,1341.0,681,10,40,9.980402049975424,22,Other,Prepaid,3G,East,UPI,92.9041264010379
993,62.0,1688.0,451.0,27,12,20,0.28190478395231255,42,Android,Postpaid,4G,South,Cash,28.081182410979743
994,,673.0,1051.0,520,4,200,1.1200759172386405,70,Android,Postpaid,4G,South,UPI,64.87426949307772
995,47.0,618.0,206.0,457,10,40,11.362248819336067,94,Android,Postpaid,3G,South,Cash,9.645071946022775
996,39.0,482.0,568.0,137,4,200,4.290364218048971,106,Android,Postpaid,4G,East,Cash,71.6321350532476
997,48.0,2359.0,1156.0,480,12,40,11.364005425665647,53,Other,Postpaid,5G,West,Cash,263.0760550433098
998,23.0,2325.0,819.0,522,5,100,8.813195276501578,113,Android,Postpaid,3G,East,UPI,84.76602340935244
999,16.0,2302.0,1918.0,22,4,10,0.9691091529981366,36,Other,Prepaid,5G,North,Cash,41.38218044678051
1000,46.0,1892.0,802.0,265,8,100,13.894675310181572,9,iOS,Postpaid,5G,East,UPI,87.78459634593963
1001,43.0,691.0,1067.0,375,0,20,4.917049424454597,91,iOS,Postpaid,4G,South,UPI,11.887386599294219
1002,51.0,622.0,970.0,682,9,100,10.682331872403008,22,Other,Prepaid,5G,North,UPI,27.698020551652917
1003,64.0,1401.0,724.0,621,12,10,9.608588489861237,77,Other,Prepaid,4G,North,UPI,30.31278490380464
1004,36.0,485.0,1037.0,121,10,40,5.7803604886264175,9,Other,Postpaid,3G,East,Card,21.620867202530007
1005,16.0,1616.0,178.0,454,2,20,13.108529053569539,88,Other,Postpaid,5G,South,Card,56.41917275113532
1006,56.0,663.0,395.0,647,12,20,0.9720132433912049,61,iOS,Postpaid,4G,South,Card,-3.4621653660112557
1007,18.0,1054.0,1908.0,412,6,10,4.519315760041213,45,Other,Postpaid,4G,North,Cash,34.40523059107359
1008,22.0,1986.0,1749.0,485,9,100,13.823497369944048,61,iOS,Postpaid,4G,West,UPI,67.33718080013685
1009,,1292.0,897.0,137,1,20,2.988492420475999,84,Android,Postpaid,3G,South,UPI,9.433535360816158
1010,64.0,139.0,461.0,45,6,40,6.4236670256080215,112,Android,Prepaid,5G,,UPI,26.35708745510158
1011,65.0,2265.0,1339.0,681,4,100,12.713857708177382,75,iOS,Postpaid,3G,East,UPI,471.21480550097215
1012,29.0,2107.0,339.0,82,7,200,3.843647269314313,103,Other,Postpaid,4G,West,Cash,56.94020915764515
1013,61.0,349.0,1578.0,605,1,40,4.499068120707507,52,Android,Prepaid,5G,East,Card,23.957331587758908
1014,44.0,1144.0,270.0,617,14,10,3.3883257891483454,88,Other,Postpaid,4G,South,UPI,18.562589447700855
1015,20.0,1156.0,736.0,586,12,40,10.973066586927368,66,iOS,Postpaid,3G,,UPI,37.30055595950013
1016,63.0,1810.0,1849.0,482,1,10,7.792693188311612,76,Other,Postpaid,5G,East,UPI,33.53631812567964
1017,36.0,320.0,1773.0,684,4,100,6.399464135567957,61,Other,Postpaid,5G,West,UPI,61.91173519003617
1018,33.0,1095.0,953.0,166,7,20,13.290679079575108,78,,Postpaid,5G,West,Cash,36.97546431609532
1019,55.0,1436.0,1946.0,203,0,10,10.004921438375547,76,Android,Postpaid,3G,North,Cash,11.010458005552223
1020,38.0,1188.0,281.0,588,8,200,1.907759039988689,99,iOS,Postpaid,5G,East,Card,80.80063406144518
1021,,1753.0,1814.0,494,9,100,14.539612000777767,107,Other,Prepaid,4G,West,Cash,65.75014712915998
1022,47.0,1136.0,1913.0,299,13,20,10.031378252348597,30,iOS,Prepaid,4G,East,UPI,51.678521042946116
1023,39.0,1099.0,1033.0,669,7,100,12.394020146448696,20,Other,Prepaid,5G,East,Card,52.58449926326788
1024,30.0,2280.0,928.0,254,10,100,8.474562901526653,71,Android,Postpaid,5G,North,Card,98.66106767382956
1025,32.0,453.0,1975.0,89,1,100,14.64808432758991,95,Android,Prepaid,3G,East,UPI,47.15347539047262
1026,33.0,1439.0,396.0,316,9,100,5.530812678852795,19,iOS,Prepaid,4G,East,Card,49.41025824948616
1027,23.0,,1504.0,26,10,20,6.768737835151487,15,Android,Postpaid,5G,East,UPI,25.24426432739488
1028,23.0,1772.0,330.0,38,9,40,8.020982289469094,59,Other,Prepaid,4G,North,Cash,54.46385902953405
1029,66.0,1619.0,,118,12,20,4.7840360535726765,38,Android,Prepaid,3G,,Cash,31.357948454069867
1030,51.0,464.0,1603.0,434,1,100,7.783425241480052,105,iOS,Prepaid,5G,South,Cash,41.75907812811769
1031,64.0,2170.0,1565.0,121,0,20,13.870767963421727,102,Android,Postpaid,3G,South,Cash,57.037459245226046
1032,16.0,739.0,1933.0,653,2,20,11.27328951993586,115,Android,Prepaid,3G,East,UPI,33.54682681603775
1033,37.0,1913.0,41.0,645,14,100,3.026047911901408,45,iOS,Prepaid,3G,South,Card,55.80512183354789
1034,45.0,721.0,1881.0,63,13,20,11.67536361722718,24,Android,Prepaid,4G,West,UPI,50.66794581525782
1035,46.0,2063.0,697.0,82,14,20,1.2712784591684,18,Other,Postpaid,4G,South,Cash,40.45716156395391
1036,25.0,2307.0,215.0,143,8,40,2.554994635856887,51,iOS,Postpaid,5G,East,Card,68.80665478334402
1037,61.0,,291.0,565,9,100,5.9842173130875125,30,Other,Postpaid,3G,West,UPI,44.29234848193506
1038,64.0,1969.0,310.0,47,13,10,9.539344933301411,65,Android,Postpaid,5G,East,Cash,59.71844784645359
1039,25.0,186.0,935.0,425,1,10,2.2659003369214368,15,Other,Postpaid,3G,South,Cash,27.238416235331584
1040,,1700.0,872.0,267,8,200,8.797844339063756,118,Other,Prepaid,4G,North,UPI,75.60631417434674
1041,36.0,1262.0,1140.0,670,13,40,8.697108439494594,102,iOS,Prepaid,5G,North,UPI,73.25116879581589
1042,32.0,,322.0,312,11,40,14.100011012304266,109,Android,Prepaid,4G,North,Cash,54.55301868852489
1043,31.0,1006.0,1883.0,445,2,20,4.989775420919952,96,,Postpaid,3G,North,UPI,9.940086558459015
1044,62.0,309.0,1779.0,95,3,40,14.197181562558615,65,Other,Postpaid,4G,North,UPI,33.093282300653165
1045,58.0,304.0,862.0,103,2,100,4.260760167866038,84,Android,Prepaid,3G,East,Cash,42.95352218831181
1046,42.0,1265.0,1716.0,176,3,10,12.773454443232945,61,Other,Prepaid,3G,East,Card,52.693852326598304
1047,51.0,2321.0,411.0,411,2,20,9.943698674544386,16,iOS,Postpaid,4G,South,Cash,38.16933238970781
1048,18.0,1909.0,464.0,245,5,200,9.583448898249172,4,iOS,Postpaid,5G,North,Card,85.35903111229177
1049,35.0,2152.0,484.0,613,4,20,6.178951737925857,74,Android,Prepaid,5G,North,Cash,40.80052036705348
1050,21.0,877.0,1695.0,597,12,10,1.6204821856374962,34,Android,Postpaid,5G,West,UPI,24.1761290476358
1051,29.0,388.0,1829.0,546,13,100,6.810442699146021,117,Other,Prepaid,3G,West,Cash,45.91142648858525
1052,18.0,1276.0,434.0,322,14,100,6.935440075215844,34,Other,Postpaid,5G,North,Cash,50.15374815254836
1053,,953.0,1829.0,139,8,20,8.997243117999378,16,Other,Prepaid,3G,West,Cash,20.365657704664862
1054,56.0,1041.0,1703.0,131,2,100,0.9124191447938557,116,iOS,Prepaid,3G,North,Card,30.00825775205694
1055,54.0,332.0,365.0,595,12,20,7.291116877916435,40,Other,Postpaid,3G,North,Cash,17.09107523836997
1056,47.0,1122.0,692.0,415,0,40,13.308126450216708,25,Android,Postpaid,4G,South,Cash,36.893633924788254
1057,27.0,999.0,300.0,422,9,20,12.91783429287485,62,Other,Prepaid,4G,South,UPI,32.25265005317444
1058,38.0,2485.0,1011.0,550,8,100,6.689143895949376,106,iOS,Postpaid,3G,,Cash,60.51049943208122
1059,16.0,705.0,1101.0,550,1,40,7.86385061871817,80,iOS,Postpaid,4G,South,Cash,3.1515284089178017
1060,37.0,2414.0,235.0,306,7,10,13.300138698499874,70,iOS,Prepaid,5G,South,Cash,54.49096289503565
1061,59.0,146.0,907.0,592,12,200,14.954371574357074,65,,Postpaid,4G,East,UPI,60.67487095615688
1062,17.0,957.0,1415.0,373,12,20,3.6832596296890485,95,Other,Prepaid,3G,West,Card,15.331973451152543
1063,30.0,1739.0,1168.0,637,12,100,8.35191906296555,96,Other,Prepaid,5G,West,Card,62.27903945867641
1064,34.0,1387.0,,14,11,20,8.563976126525079,47,iOS,Postpaid,4G,South,Cash,1.0402740304927747
1065,51.0,1838.0,326.0,501,0,200,8.291027634811764,88,Android,Prepaid,5G,East,Card,82.6851527225361
1066,26.0,372.0,507.0,444,13,100,3.981807909107852,82,Android,Postpaid,5G,West,Cash,43.248842843827724
1067,50.0,944.0,1309.0,685,14,200,11.528240613310658,100,Android,Postpaid,3G,East,Card,72.86527184055913
1068,65.0,581.0,1164.0,380,6,200,8.877303979458192,94,Other,Postpaid,3G,East,UPI,52.19164101827462
1069,22.0,113.0,1416.0,435,14,40,8.235397931912095,58,Other,Prepaid,3G,North,Card,6.7601438861857694
1070,26.0,1739.0,633.0,226,13,100,1.7933426534180552,106,iOS,Postpaid,3G,East,UPI,48.90686403407562
1071,62.0,1082.0,1158.0,426,7,10,11.780613878103285,40,iOS,Prepaid,4G,East,Card,50.5453121532755
1072,42.0,977.0,434.0,628,13,40,5.6394301381631795,33,Android,Postpaid,4G,East,Cash,40.1891637378059
1073,69.0,2064.0,391.0,350,13,40,9.598202620548703,22,iOS,Prepaid,4G,East,UPI,37.211024455116885
1074,62.0,,548.0,165,6,200,6.484490241172559,85,Android,Prepaid,5G,North,Card,71.57752462400481
1075,30.0,1726.0,461.0,560,3,20,0.21570543354179073,69,Other,Prepaid,4G,East,UPI,33.91193873405663
1076,23.0,1549.0,,17,14,100,12.912331074264229,14,iOS,Postpaid,3G,South,Cash,61.27183320560756
1077,45.0,1795.0,1723.0,486,6,100,8.167207455869612,104,Android,Postpaid,4G,South,Card,46.69488421278642
1078,46.0,1616.0,1793.0,81,2,200,2.002320496253827,53,Android,Prepaid,3G,South,UPI,70.05039130444315
1079,58.0,1323.0,1652.0,263,6,10,6.821897013612147,67,Android,Prepaid,3G,North,Card,42.24882623142432
1080,61.0,2162.0,66.0,72,6,100,2.978371506241813,89,iOS,Prepaid,5G,,Cash,75.93295832116456
1081,40.0,1811.0,1502.0,493,4,40,13.566273103833362,118,Other,Postpaid,3G,North,UPI,55.41289258477018
1082,,606.0,1568.0,264,13,10,7.061094336401479,37,,Prepaid,5G,North,Cash,28.847569661534756
1083,24.0,1707.0,1599.0,267,5,20,2.918233276017446,74,,Postpaid,5G,West,UPI,48.91702770069178
1084,41.0,1573.0,759.0,371,7,40,12.512227818131612,3,Other,Postpaid,4G,South,UPI,19.931007130226842
1085,47.0,625.0,1318.0,132,10,40,9.9525212593666,69,Other,Postpaid,4G,North,Card,22.112238470017182
1086,57.0,2276.0,126.0,50,13,40,3.641214615993875,116,Other,Prepaid,3G,East,Cash,42.25181120215094
1087,58.0,2496.0,1733.0,84,12,40,9.28416187683667,88,Other,Prepaid,4G,East,Cash,55.08721835479685
1088,40.0,,1597.0,421,5,20,2.877272626662353,114,Android,Prepaid,3G,North,UPI,33.45241703109532
1089,,1324.0,,629,12,10,11.629337488875882,3,Other,Postpaid,3G,South,UPI,6.870960129238078
1090,51.0,1209.0,1750.0,605,0,20,6.4652927184980795,104,Other,Postpaid,5G,South,UPI,38.36394429529557
1091,31.0,2158.0,85.0,675,0,20,12.153816728927238,35,Android,Prepaid,5G,West,UPI,53.46165269360597
1092,26.0,,1550.0,432,2,100,1.3680024354331226,50,Android,Postpaid,4G,North,Cash,20.543976451119413
1093,49.0,2469.0,1885.0,218,14,40,4.4725003409415,11,Android,Prepaid,4G,West,UPI,30.379478065235702
1094,26.0,213.0,1738.0,341,8,40,6.934428276713948,54,iOS,Prepaid,3G,North,UPI,19.46266892667602
1095,58.0,2024.0,1819.0,243,7,100,13.314916708794982,98,Android,Prepaid,3G,North,Card,74.54203906926581
1096,64.0,2312.0,791.0,609,8,100,1.5128088750051845,81,Other,Postpaid,3G,South,UPI,50.55531492503867
1097,43.0,387.0,754.0,42,8,10,14.974192092188165,43,Other,Postpaid,4G,South,Card,12.170509670606322
1098,60.0,2023.0,496.0,354,8,200,0.40961120151661645,112,iOS,Prepaid,4G,East,Cash,78.81616326113985
1099,65.0,2287.0,1908.0,480,11,40,2.9227214056221356,119,Other,Postpaid,4G,East,UPI,48.1723818782683
1100,45.0,2262.0,1269.0,206,14,40,7.806951548013483,12,iOS,Prepaid,5G,East,Card,72.80008548015125
1101,47.0,164.0,1156.0,522,7,200,8.21799667817791,105,Other,Prepaid,3G,South,UPI,43.25875003091387
1102,24.0,2189.0,1214.0,317,2,20,7.406890863721635,45,iOS,Prepaid,4G,West,Card,66.18063844858875
1103,59.0,484.0,1849.0,87,2,20,2.129421639858691,25,iOS,Postpaid,3G,West,Card,25.738159681586325
1104,64.0,1977.0,1471.0,476,13,100,10.414945142549007,33,Android,Postpaid,5G,West,Cash,68.93468069461275
1105,24.0,302.0,1582.0,569,4,200,11.313875958318034,4,Other,Postpaid,5G,South,Cash,58.86500207400597
1106,39.0,2067.0,176.0,55,8,20,10.098564443879933,110,Other,Prepaid,4G,South,Cash,33.396649797086255
1107,52.0,1842.0,1794.0,431,7,20,13.646581686747059,90,Android,Postpaid,5G,West,UPI,56.343429509659344
1108,68.0,2256.0,,644,12,40,5.807518652964404,105,Android,Postpaid,5G,West,Card,55.92699291440848
1109,32.0,,1160.0,303,0,40,5.760755540316462,53,Android,Prepaid,5G,,Card,32.72372302101164
1110,21.0,322.0,926.0,671,6,100,4.086374459055614,98,iOS,Postpaid,5G,North,UPI,29.441372175867166
1111,47.0,1714.0,1981.0,396,6,40,12.130399196069138,80,Android,Prepaid,5G,South,Card,46.321146968662475
1112,58.0,433.0,233.0,698,10,200,1.7457253492754343,44,Other,Prepaid,3G,South,Cash,54.01054558861056
1113,28.0,2151.0,508.0,232,11,100,13.924372727400018,38,Other,Postpaid,3G,East,Cash,69.69419258352362
1114,60.0,1670.0,630.0,486,4,200,14.211981362554901,76,Android,Postpaid,3G,North,UPI,64.91712887335865
1115,35.0,730.0,1902.0,540,11,10,7.91099319074705,95,iOS,Prepaid,3G,East,Cash,30.358487187335726
1116,19.0,1277.0,1368.0,25,3,20,6.5761641834442734,56,Other,Prepaid,4G,East,Cash,19.673213656764133
1117,28.0,1687.0,1168.0,24,6,10,6.576866183239819,1,iOS,Prepaid,5G,West,Card,28.15512396836308
1118,54.0,974.0,1298.0,180,2,20,12.306167493089308,40,Android,Prepaid,3G,North,UPI,18.80789057629964
1119,65.0,1047.0,317.0,363,1,200,14.458753273990519,76,Other,Postpaid,4G,East,Cash,56.09720415550008
1120,65.0,2171.0,1959.0,678,8,10,2.9204506978108236,119,Android,Postpaid,4G,South,UPI,34.31147921463505
1121,28.0,1421.0,1903.0,465,9,40,11.9871176300866,89,Other,Prepaid,3G,North,UPI,6.251753901774272
1122,69.0,2465.0,898.0,169,1,10,12.523706772606204,10,Android,Prepaid,5G,West,Cash,82.96117463768323
1123,50.0,212.0,626.0,507,13,20,6.067331052546175,75,Android,Prepaid,3G,South,Card,14.164250908052914
1124,64.0,906.0,715.0,72,11,100,6.272024616045665,46,iOS,Postpaid,5G,West,Cash,70.59761291359763
1125,21.0,1531.0,1923.0,260,9,40,0.22245016898697956,28,Android,Postpaid,3G,South,Cash,19.80645991736027
1126,32.0,981.0,8.0,683,1,40,4.043423484546142,19,Android,Postpaid,5G,East,Cash,25.677847957043433
1127,51.0,601.0,1582.0,105,14,10,8.116517193513362,62,Android,Postpaid,3G,North,UPI,33.21193877155211
1128,20.0,704.0,,469,1,20,8.279568989787945,117,Android,Postpaid,3G,West,UPI,15.553573172860617
1129,42.0,1052.0,691.0,110,8,10,10.739703616359517,16,Android,Postpaid,4G,North,Cash,27.050124125605038
1130,,392.0,1600.0,619,14,40,12.053547997992888,32,iOS,Prepaid,3G,East,Card,22.19929936475386
1131,33.0,184.0,883.0,280,5,40,5.390698862554318,44,iOS,Postpaid,3G,North,UPI,30.992053403690527
1132,67.0,1133.0,374.0,615,12,200,4.281837338375979,31,Other,Prepaid,5G,North,Card,38.29252628046732
1133,56.0,1001.0,375.0,22,12,40,3.1454605021752506,112,Android,Prepaid,4G,South,Cash,26.558235233509688
1134,37.0,2036.0,1687.0,447,9,200,6.590431632820121,117,iOS,Prepaid,4G,East,Card,79.03622289193444
1135,20.0,2083.0,425.0,319,9,10,2.480059947865895,27,Android,Prepaid,4G,,Card,42.22848193570887
1136,34.0,1885.0,1740.0,371,4,40,9.717147600126358,62,Other,Postpaid,4G,West,Cash,49.033014271187405
1137,49.0,1939.0,1976.0,36,12,100,1.4662889098585152,2,Other,Prepaid,5G,West,Cash,70.48689493082183
1138,19.0,2171.0,,556,3,20,9.972055990243462,35,Other,Prepaid,4G,West,Cash,38.251821314653256
1139,30.0,194.0,1638.0,583,2,100,1.3771391957939842,118,Other,Postpaid,4G,North,UPI,32.15976436739413
1140,19.0,495.0,1633.0,392,0,40,12.07886847126272,66,Android,Prepaid,4G,West,Card,22.498710294399736
1141,65.0,361.0,458.0,6,13,40,12.611853119206947,72,,Postpaid,5G,East,UPI,50.782107656104756
1142,22.0,2429.0,1149.0,583,10,200,9.118745771496222,27,Other,Postpaid,5G,,UPI,90.72353702128422
1143,38.0,1709.0,399.0,260,14,40,14.534318021090249,100,Android,Prepaid,5G,East,Card,44.714149351022094
1144,45.0,338.0,90.0,230,1,200,5.309219403295098,1,iOS,Postpaid,5G,East,UPI,65.29713222940512
1145,23.0,2147.0,1601.0,235,9,100,6.593783140810368,65,Other,Prepaid,5G,North,UPI,60.22862618423591
1146,17.0,2014.0,1743.0,338,3,10,3.187280797754707,41,iOS,Postpaid,3G,East,Cash,26.151691686388823
1147,29.0,1323.0,1488.0,25,4,10,8.595768843835161,102,Android,Postpaid,5G,East,Cash,56.007574305480084
1148,69.0,2465.0,,492,9,40,6.488495013139505,101,Android,Prepaid,5G,North,UPI,62.49649988872052
1149,35.0,619.0,862.0,594,2,10,14.707189810228346,92,Android,Postpaid,5G,West,Cash,17.690270590520228
1150,54.0,1129.0,1596.0,312,10,10,8.768264204852537,98,iOS,Prepaid,3G,North,Cash,21.33620681784261
1151,20.0,,1140.0,442,3,40,0.11227952214655501,105,Android,Postpaid,4G,West,Cash,44.24672520520983
1152,32.0,260.0,1659.0,265,0,100,2.807831952074171,82,iOS,Postpaid,3G,East,Cash,54.27798301651191
1153,52.0,366.0,1647.0,543,8,20,10.275190986278396,48,,Postpaid,5G,North,Card,53.08491800050841
1154,27.0,1393.0,1165.0,205,5,200,12.7408274026854,27,Other,Prepaid,5G,East,Cash,79.69170960353698
1155,35.0,1999.0,1132.0,29,3,10,9.039642828501899,15,Other,Prepaid,3G,South,Cash,53.738949138291886
1156,24.0,,1849.0,340,9,100,14.492005219093627,13,iOS,Prepaid,5G,West,Card,50.90635829276105
1157,50.0,398.0,1279.0,530,3,20,12.78510352706257,38,Android,Postpaid,4G,,Card,23.049865697388764
1158,31.0,2003.0,630.0,324,9,20,11.348094969413086,100,iOS,Prepaid,4G,West,Card,39.04722559156401
1159,56.0,916.0,314.0,360,13,200,10.248779432338548,11,Android,Postpaid,5G,East,Card,37.1659849821078
1160,42.0,216.0,501.0,127,5,10,5.428283079262654,91,Other,Postpaid,4G,West,UPI,7.231476764090663
1161,19.0,964.0,116.0,534,0,200,0.4524684621941516,84,,Postpaid,3G,North,UPI,50.83700928358062
1162,41.0,938.0,354.0,527,9,40,8.26167332732377,25,Other,Postpaid,5G,West,UPI,25.589441078640807
1163,44.0,1634.0,1890.0,229,5,40,10.324942774435245,11,Other,Prepaid,5G,East,UPI,57.204464954168465
1164,18.0,1875.0,97.0,494,3,40,13.055903664753355,54,Other,Prepaid,4G,South,Cash,36.02172796203395
1165,49.0,2451.0,871.0,479,9,100,8.945100519779407,108,,Postpaid,3G,South,Cash,47.870866213525545
1166,57.0,,1502.0,229,7,100,6.574758439315368,114,Other,Prepaid,4G,South,UPI,55.48003819272328
1167,59.0,1690.0,1778.0,593,6,200,1.3901551591419432,107,Other,Postpaid,4G,East,Cash,82.94350359761127
1168,46.0,1457.0,283.0,517,13,10,6.557406049436379,104,Other,Postpaid,3G,South,Card,51.55698019117163
1169,38.0,1834.0,418.0,332,7,200,14.573684854952177,28,Android,Postpaid,3G,North,UPI,56.094716444367904
1170,41.0,2165.0,1480.0,106,9,20,8.626068059338905,6,Android,Postpaid,4G,West,Card,60.47316274216917
1171,68.0,273.0,369.0,160,10,40,11.37924273508834,67,Android,Prepaid,5G,West,Card,17.727589811622007
1172,57.0,2237.0,1605.0,357,6,100,14.072448612195293,88,Other,Postpaid,4G,West,Card,66.21757405348656
1173,38.0,862.0,1653.0,40,8,40,3.607117147234104,22,Other,Postpaid,5G,West,UPI,228.25726013962168
1174,59.0,1094.0,1936.0,33,0,20,3.9538190562971813,59,iOS,Prepaid,3G,West,Card,16.31322120637565
1175,23.0,833.0,130.0,167,11,100,11.313132252076837,40,Other,Postpaid,4G,North,Card,42.62143631516354
1176,40.0,172.0,1354.0,654,7,10,0.47235698298567497,4,Other,Prepaid,4G,East,Card,8.933585123080915
1177,,2490.0,612.0,320,1,20,4.88395413958214,6,Other,Postpaid,4G,North,UPI,48.75394249494587
1178,26.0,1789.0,1267.0,421,10,10,12.017781031680219,119,,Postpaid,4G,South,Cash,26.43895924665781
1179,31.0,1045.0,,687,14,10,12.311760848949694,52,iOS,Prepaid,5G,East,Cash,33.99617741622037
1180,63.0,2131.0,1376.0,623,5,10,2.7297060676268714,69,Android,Prepaid,5G,West,Cash,47.30266593530713
1181,47.0,1940.0,146.0,165,12,100,0.002445092735887666,43,Other,Prepaid,3G,East,Cash,43.52541382066009
1182,41.0,1369.0,1409.0,507,4,40,14.389798089903174,47,Android,Postpaid,4G,West,UPI,30.67338264212262
1183,38.0,648.0,163.0,570,13,100,7.555145781326916,68,iOS,Prepaid,4G,East,Card,38.887240072681585
1184,52.0,274.0,1231.0,70,10,200,7.541495321144497,39,iOS,Prepaid,3G,South,UPI,56.71510344197012
1185,38.0,,1362.0,572,13,200,10.005042174222744,8,Android,Prepaid,5G,South,Card,63.7189746657983
1186,47.0,1504.0,205.0,185,10,10,11.632567141153668,58,iOS,Prepaid,4G,West,Cash,29.633498163034282
1187,46.0,1641.0,592.0,29,9,10,5.290813948869301,106,,Postpaid,5G,East,UPI,47.408608814291505
1188,20.0,1171.0,376.0,183,1,20,8.048024102361023,34,Android,Prepaid,3G,North,Cash,43.700459347260136
1189,21.0,996.0,1247.0,428,8,10,11.737563421547149,17,Android,Postpaid,4G,East,Card,19.175512173949542
1190,44.0,2363.0,1050.0,373,12,20,5.591968846117462,100,Android,Postpaid,4G,South,Cash,27.79986133056661
1191,52.0,1693.0,40.0,117,2,10,8.410588298955602,63,Other,Postpaid,5G,West,Card,69.51891684633726
1192,31.0,541.0,488.0,50,9,200,5.120715034577648,37,Android,Postpaid,3G,East,Cash,44.79177324962815
1193,32.0,140.0,821.0,454,3,100,14.110847458344569,33,Other,Prepaid,4G,South,Card,20.679411941185283
1194,61.0,749.0,1842.0,48,4,200,0.7177720618192274,29,iOS,Postpaid,3G,South,UPI,62.03435091466625
1195,37.0,103.0,399.0,10,12,20,11.01118800676894,80,iOS,Postpaid,4G,South,Card,15.820587403065094
1196,18.0,670.0,970.0,418,6,10,7.736972261994709,2,iOS,Prepaid,5G,West,Cash,29.965257584728256
1197,37.0,467.0,1582.0,327,3,10,9.671141650019273,88,Other,Prepaid,5G,South,Card,31.71140563107571
1198,45.0,1674.0,777.0,287,11,40,3.28820059775043,73,iOS,Prepaid,4G,South,Card,22.167389334199587
1199,20.0,584.0,861.0,191,11,10,14.33241352374721,47,Android,Prepaid,3G,South,Cash,11.617470462170996
1200,,875.0,1705.0,479,4,10,7.207886803353716,7,Android,Postpaid,3G,West,Card,6.864718852174086
1201,37.0,1512.0,1745.0,572,7,10,10.667144100008011,104,iOS,Postpaid,3G,,UPI,53.604087508565364
1202,61.0,409.0,714.0,315,10,100,1.3428662986376505,1,iOS,Prepaid,5G,South,Cash,46.00263329773623
1203,65.0,269.0,984.0,421,5,100,4.396643804024872,62,iOS,Prepaid,4G,South,Cash,2.064663800121849
1204,23.0,935.0,1517.0,344,11,10,13.591258164941788,35,Android,Prepaid,4G,South,Cash,25.258794709092093
1205,36.0,150.0,1152.0,502,1,100,0.24679242477588348,29,Android,Prepaid,5G,East,Cash,33.01965814555646
1206,36.0,2298.0,1307.0,534,8,10,5.3507026019570345,42,Android,Prepaid,4G,West,UPI,62.416187792974256
1207,36.0,2010.0,948.0,537,5,20,3.0023636965022407,42,Android,Prepaid,3G,East,Card,43.24140404825811
1208,62.0,1505.0,870.0,438,4,200,4.997663697745253,108,iOS,Postpaid,4G,East,Card,99.75251508172994
1209,30.0,1670.0,969.0,662,1,40,9.347986503327887,110,iOS,Postpaid,3G,North,Cash,40.2473691574506
1210,,741.0,110.0,352,10,200,12.923485593761585,24,Other,Postpaid,5G,East,Cash,61.781499672861514
1211,63.0,2008.0,1490.0,435,11,20,8.02797940722019,72,Other,Postpaid,3G,South,Cash,48.80943279470074
1212,24.0,506.0,1827.0,567,5,20,13.609922238412997,79,iOS,Prepaid,3G,East,Card,7.0840408789951255
1213,23.0,1199.0,1132.0,382,5,40,10.6044542171393,104,Android,Postpaid,3G,East,UPI,24.651183164123378
1214,,1532.0,432.0,221,8,100,14.061318090256469,93,,Postpaid,5G,West,Cash,61.43168210366304
1215,54.0,1273.0,558.0,200,1,10,2.4636561765475213,18,Other,Postpaid,3G,West,Card,29.156180848631426
1216,29.0,726.0,1529.0,347,14,100,13.104723386998456,67,Other,Postpaid,5G,East,Cash,36.998165274774024
1217,29.0,1403.0,1202.0,19,13,10,11.271942802135275,114,iOS,Prepaid,3G,West,Card,0.5521708753994901
1218,40.0,1618.0,440.0,699,4,10,14.154458009581798,32,Other,Prepaid,4G,East,Card,24.664665570640118
1219,30.0,1317.0,1603.0,313,6,40,0.6200278019746441,78,iOS,Prepaid,5G,East,UPI,61.288133928680296
